username,login_time,logout_time,session_duration_seconds,source_os,remote_ip,lan_ip,auth_type,active_mac,login_hour,logout_hour,day_of_week,cluster_label,is_anomaly
382,2025-10-26 10:35:59,2025-10-26 20:11:45,34546,0,0,-1,0,6e:f6:23:93:6c:7f,10,20,6,1,0
397,2025-10-26 10:36:21,2025-10-26 18:46:19,29398,0,0,-1,0,d2:41:84:71:d2:22,10,18,6,1,0
138,2025-10-26 10:36:55,2025-10-26 17:51:38,26083,0,0,-1,0,f0:22:74:48:86:1b,10,17,6,1,0
330,2025-10-26 10:37:11,2025-10-26 20:05:40,34109,0,0,-1,0,e4:e9:0c:34:5c:52,10,20,6,1,0
340,2025-10-26 10:38:53,2025-10-26 19:47:26,32913,0,0,-1,1,c1:94:fa:c3:52:d3,10,19,6,2,0
271,2025-10-26 10:39:22,2025-10-26 18:21:00,27698,0,0,-1,1,8d:1e:f9:de:71:c7,10,18,6,2,0
260,2025-10-26 10:39:37,2025-10-26 18:44:36,29099,0,0,-1,0,74:a4:db:8b:9b:08,10,18,6,1,0
161,2025-10-26 10:39:48,2025-10-26 17:52:06,25938,0,0,-1,1,7a:2f:9a:37:74:2b,10,17,6,2,0
8,2025-10-26 10:40:44,2025-10-26 18:03:10,26546,0,0,-1,1,65:63:c7:98:64:20,10,18,6,2,0
307,2025-10-26 10:40:44,2025-10-26 18:43:39,28975,0,0,-1,0,f0:13:2d:7b:7c:76,10,18,6,1,0
255,2025-10-26 10:40:49,2025-10-26 19:02:03,30074,0,0,-1,1,1a:c7:38:c6:4d:62,10,19,6,2,0
492,2025-10-26 10:41:41,2025-10-26 19:06:20,30279,0,0,-1,1,96:ea:cd:bf:16:55,10,19,6,2,0
62,2025-10-26 10:41:47,2025-10-26 20:11:02,34155,0,0,-1,0,53:25:f6:34:55:06,10,20,6,1,0
394,2025-10-26 10:41:52,2025-10-26 19:03:25,30093,0,0,-1,0,ec:ec:6e:a9:b4:61,10,19,6,1,0
92,2025-10-26 10:42:21,2025-10-26 18:04:58,26557,0,0,-1,1,14:46:06:68:a1:ff,10,18,6,2,0
32,2025-10-26 10:42:33,2025-10-26 19:26:42,31449,0,0,-1,1,26:b7:cc:bf:21:eb,10,19,6,2,0
337,2025-10-26 10:43:25,2025-10-26 19:51:50,32905,0,0,-1,0,58:2b:20:14:51:82,10,19,6,1,0
97,2025-10-26 10:44:07,2025-10-26 19:33:04,31737,0,0,-1,1,f9:f2:fa:9f:ba:9d,10,19,6,2,0
101,2025-10-26 10:44:11,2025-10-26 19:00:15,29764,0,0,-1,0,0e:3c:a6:ea:33:a3,10,19,6,1,0
165,2025-10-26 10:44:21,2025-10-26 17:50:20,25559,0,0,-1,1,fd:58:d8:88:ad:e3,10,17,6,2,0
415,2025-10-26 10:44:21,2025-10-26 18:01:57,26256,0,0,-1,0,7b:c4:43:01:63:33,10,18,6,1,0
216,2025-10-26 10:45:27,2025-10-26 18:59:04,29617,0,0,-1,1,da:d3:48:9d:e3:4b,10,18,6,2,0
233,2025-10-26 10:45:41,2025-10-26 19:30:31,31490,0,0,-1,0,c4:58:b1:21:23:68,10,19,6,1,0
218,2025-10-26 10:45:53,2025-10-26 20:11:34,33941,0,0,-1,0,e9:60:cd:b1:84:d1,10,20,6,1,0
438,2025-10-26 10:46:04,2025-10-26 20:08:44,33760,0,0,-1,0,0c:69:8d:b2:7a:c3,10,20,6,1,0
248,2025-10-26 10:46:29,2025-10-26 18:20:54,27265,0,0,-1,1,67:ca:06:fb:da:45,10,18,6,2,0
206,2025-10-26 10:47:02,2025-10-26 19:22:11,30909,0,0,-1,0,d0:57:71:02:7c:58,10,19,6,1,0
354,2025-10-26 10:47:15,2025-10-26 20:41:11,35636,0,0,-1,0,ae:90:02:6a:02:8f,10,20,6,1,0
128,2025-10-26 10:47:26,2025-10-26 19:39:52,31946,0,0,-1,0,bd:1d:48:1f:4a:f7,10,19,6,1,0
356,2025-10-26 10:47:28,2025-10-26 20:24:19,34611,0,0,-1,0,fe:27:d3:bd:08:de,10,20,6,1,0
272,2025-10-26 10:47:31,2025-10-26 18:41:52,28461,0,0,-1,0,8e:fc:1c:2d:66:7d,10,18,6,1,0
488,2025-10-26 10:47:45,2025-10-26 20:29:26,34901,0,0,-1,0,ed:af:82:45:32:78,10,20,6,1,0
103,2025-10-26 10:47:55,2025-10-26 19:00:04,29529,0,0,-1,0,79:f5:78:1a:02:3c,10,19,6,1,0
269,2025-10-26 10:48:17,2025-10-26 18:34:03,27946,0,0,-1,1,f0:40:83:19:9e:86,10,18,6,2,0
187,2025-10-26 10:48:31,2025-10-26 18:43:34,28503,0,0,-1,0,9b:ee:55:16:86:66,10,18,6,1,0
186,2025-10-26 10:48:59,2025-10-26 19:42:21,32002,0,0,-1,1,02:a7:88:05:55:6a,10,19,6,2,0
401,2025-10-26 10:49:19,2025-10-26 20:47:24,35885,0,0,-1,0,96:cc:8f:e2:70:1d,10,20,6,1,0
288,2025-10-26 10:49:32,2025-10-26 19:24:38,30906,0,0,-1,0,06:9b:56:4d:ab:2b,10,19,6,1,0
431,2025-10-26 10:49:53,2025-10-26 19:06:18,29785,0,0,-1,0,a0:8f:47:e2:5c:50,10,19,6,1,0
448,2025-10-26 10:50:18,2025-10-26 19:05:10,29692,0,0,-1,0,65:e1:0f:2b:5d:93,10,19,6,1,0
58,2025-10-26 10:50:25,2025-10-26 18:29:10,27525,0,0,-1,0,8b:4b:75:30:c3:b2,10,18,6,1,0
197,2025-10-26 10:50:56,2025-10-26 17:51:26,25230,0,0,-1,0,fc:e9:a4:ab:0d:4d,10,17,6,1,0
120,2025-10-26 10:51:07,2025-10-26 19:48:08,32221,0,0,-1,0,53:d1:39:d8:b1:74,10,19,6,1,0
154,2025-10-26 10:51:21,2025-10-26 19:40:33,31752,0,0,-1,1,96:67:22:fd:c3:58,10,19,6,2,0
36,2025-10-26 10:51:41,2025-10-26 20:33:29,34908,0,0,-1,1,39:76:47:90:67:b3,10,20,6,2,0
178,2025-10-26 10:53:41,2025-10-26 20:32:45,34744,0,0,-1,1,cc:52:16:8a:d8:7c,10,20,6,2,0
199,2025-10-26 10:53:47,2025-10-26 20:27:43,34436,0,0,-1,1,0b:33:f3:55:a6:ab,10,20,6,2,0
43,2025-10-26 10:54:09,2025-10-26 19:58:43,32674,0,0,-1,1,b3:8b:15:dc:5b:eb,10,19,6,2,0
67,2025-10-26 10:55:01,2025-10-26 20:07:57,33176,0,0,-1,0,1f:2a:40:53:72:00,10,20,6,1,0
203,2025-10-26 10:55:11,2025-10-26 19:19:26,30255,0,0,-1,0,74:3b:05:89:4e:6f,10,19,6,1,0
485,2025-10-26 10:56:01,2025-10-26 19:16:56,30055,0,0,-1,0,60:b2:c3:8d:61:29,10,19,6,1,0
341,2025-10-26 10:56:03,2025-10-26 20:49:49,35626,0,0,-1,1,82:38:f3:fa:d4:6a,10,20,6,2,0
77,2025-10-26 10:56:33,2025-10-26 19:58:29,32516,0,0,-1,0,c0:ad:db:ea:f3:26,10,19,6,1,0
322,2025-10-26 10:56:47,2025-10-26 20:47:07,35420,0,0,-1,0,d3:7d:b3:1e:26:dd,10,20,6,1,0
246,2025-10-26 10:56:49,2025-10-26 18:26:31,26982,0,0,-1,0,d1:8c:fa:c0:d3:28,10,18,6,1,0
166,2025-10-26 10:56:59,2025-10-26 20:22:13,33914,0,0,-1,1,1d:88:ac:e2:78:34,10,20,6,2,0
66,2025-10-26 10:57:21,2025-10-26 18:40:06,27765,0,0,-1,1,98:63:7d:99:2f:68,10,18,6,2,0
176,2025-10-26 10:57:38,2025-10-26 20:01:15,32617,0,0,-1,0,82:12:d1:c4:57:eb,10,20,6,1,0
231,2025-10-26 10:58:26,2025-10-26 19:09:55,29489,0,0,-1,1,12:32:58:06:af:2c,10,19,6,2,0
167,2025-10-26 10:58:27,2025-10-26 20:48:29,35402,0,0,-1,0,c3:9f:1c:ab:dd:0a,10,20,6,1,0
106,2025-10-26 10:58:32,2025-10-26 18:15:02,26190,0,0,-1,0,38:c1:34:c3:cb:17,10,18,6,1,0
95,2025-10-26 10:58:39,2025-10-26 19:25:56,30437,0,0,-1,0,ca:a9:7d:33:4c:3e,10,19,6,1,0
484,2025-10-26 10:58:50,2025-10-26 19:02:49,29039,0,0,-1,0,7d:4f:80:52:13:ce,10,19,6,1,0
447,2025-10-26 10:58:55,2025-10-26 19:50:39,31904,0,0,-1,1,ab:8d:b3:c9:75:a4,10,19,6,2,0
383,2025-10-26 10:59:29,2025-10-26 18:07:15,25666,0,0,-1,0,4d:8d:92:89:c9:45,10,18,6,1,0
343,2025-10-26 10:59:42,2025-10-26 20:42:41,34979,0,0,-1,1,bd:a4:d5:0b:43:dc,10,20,6,2,0
263,2025-10-26 10:59:47,2025-10-26 18:50:15,28228,0,0,-1,0,95:9c:fe:2a:85:88,10,18,6,1,0
427,2025-10-26 10:59:52,2025-10-26 18:17:49,26277,0,0,-1,1,f1:f4:bf:94:3b:57,10,18,6,2,0
103,2025-10-27 01:10:28,2025-10-27 09:28:44,29896,0,0,-1,0,79:f5:78:1a:02:3c,1,9,0,-1,1
345,2025-10-27 02:06:22,2025-10-27 09:27:03,26441,0,0,-1,0,f2:c4:50:1e:5b:fe,2,9,0,0,0
91,2025-10-27 03:33:02,2025-10-27 12:01:00,30478,0,0,-1,1,22:37:c6:1c:ff:a1,3,12,0,-1,1
378,2025-10-27 03:39:31,2025-10-27 10:55:24,26153,0,0,-1,0,18:ce:fa:f6:3b:6a,3,10,0,0,0
9,2025-10-27 04:00:10,2025-10-27 13:24:01,33831,0,0,-1,1,70:4f:8e:bc:74:ae,4,13,0,-1,1
157,2025-10-27 08:00:27,2025-10-27 08:00:27,0,0,0,-1,0,45:ef:7b:01:3b:14,8,8,0,4,0
82,2025-10-27 08:00:38,2025-10-27 16:08:45,29287,0,0,-1,1,d5:ad:62:4b:28:55,8,16,0,2,0
145,2025-10-27 08:00:58,2025-10-27 16:34:20,30802,0,0,-1,0,d9:02:da:14:f0:5c,8,16,0,1,0
192,2025-10-27 08:01:02,2025-10-27 16:35:14,30852,0,0,-1,1,e3:82:7d:68:b9:fc,8,16,0,2,0
460,2025-10-27 08:01:17,2025-10-27 17:43:19,34922,0,0,-1,1,ce:bd:af:59:00:ed,8,17,0,2,0
219,2025-10-27 08:01:38,2025-10-27 16:01:04,28766,0,0,-1,1,be:26:ca:3c:11:e7,8,16,0,2,0
190,2025-10-27 08:01:58,2025-10-27 17:42:00,34802,0,0,-1,1,0e:54:00:d4:9a:a0,8,17,0,2,0
299,2025-10-27 08:02:18,2025-10-27 17:13:08,33050,0,0,-1,1,6e:8a:ed:48:fd:71,8,17,0,2,0
179,2025-10-27 08:02:37,2025-10-27 15:30:18,26861,0,0,-1,1,b1:d3:66:52:c1:0b,8,15,0,2,0
65,2025-10-27 08:02:46,2025-10-27 16:27:10,30264,0,0,-1,1,de:50:83:04:81:0f,8,16,0,2,0
137,2025-10-27 08:03:10,2025-10-27 15:30:02,26812,0,0,-1,1,fa:e3:9b:d0:e3:cd,8,15,0,2,0
126,2025-10-27 08:03:39,2025-10-27 16:39:08,30929,0,0,-1,1,09:b7:97:3f:b3:35,8,16,0,2,0
156,2025-10-27 08:03:57,2025-10-27 15:04:16,25219,0,0,-1,1,9a:99:57:73:98:75,8,15,0,2,0
452,2025-10-27 08:04:08,2025-10-27 15:20:44,26196,0,0,-1,0,25:36:57:a0:bf:90,8,15,0,1,0
167,2025-10-27 08:04:23,2025-10-27 17:11:12,32809,0,0,-1,0,c3:9f:1c:ab:dd:0a,8,17,0,1,0
400,2025-10-27 08:04:23,2025-10-27 16:12:13,29270,0,0,-1,0,3e:c8:2f:31:ab:fb,8,16,0,1,0
331,2025-10-27 08:05:20,2025-10-27 16:49:31,31451,0,0,-1,0,c9:da:2c:f6:a8:1e,8,16,0,1,0
443,2025-10-27 08:05:28,2025-10-27 16:14:32,29344,0,0,-1,1,4d:25:c6:e2:25:99,8,16,0,2,0
386,2025-10-27 08:05:30,2025-10-27 15:28:20,26570,0,0,-1,0,a6:de:c9:5d:22:73,8,15,0,1,0
485,2025-10-27 08:06:13,2025-10-27 16:53:30,31637,0,0,-1,0,60:b2:c3:8d:61:29,8,16,0,1,0
45,2025-10-27 08:06:17,2025-10-27 16:01:36,28519,0,0,-1,0,a0:44:3a:d5:0d:d3,8,16,0,1,0
175,2025-10-27 08:06:21,2025-10-27 17:43:13,34612,0,0,-1,1,d2:54:4a:46:7a:2f,8,17,0,2,0
261,2025-10-27 08:06:22,2025-10-27 15:30:41,26659,0,0,-1,0,4a:f9:ec:d1:12:56,8,15,0,1,0
116,2025-10-27 08:07:01,2025-10-27 17:05:21,32300,0,0,-1,1,05:36:af:56:3f:3c,8,17,0,2,0
169,2025-10-27 08:07:31,2025-10-27 15:42:45,27314,0,0,-1,1,31:09:17:ce:4b:63,8,15,0,2,0
200,2025-10-27 08:07:37,2025-10-27 16:12:02,29065,0,0,-1,0,5f:af:e6:de:bf:39,8,16,0,1,0
90,2025-10-27 08:08:13,2025-10-27 16:09:45,28892,0,0,-1,0,f1:02:e5:4f:b5:a0,8,16,0,1,0
247,2025-10-27 08:08:30,2025-10-27 15:19:06,25836,0,0,-1,0,9a:95:ff:3e:e4:7c,8,15,0,1,0
59,2025-10-27 08:08:57,2025-10-27 16:52:39,31422,0,0,-1,1,9a:8d:66:dc:28:15,8,16,0,2,0
38,2025-10-27 08:08:59,2025-10-27 16:58:22,31763,0,0,-1,1,38:7b:ac:3d:db:c8,8,16,0,2,0
154,2025-10-27 08:09:31,2025-10-27 18:00:06,35435,0,0,-1,1,96:67:22:fd:c3:58,8,18,0,2,0
258,2025-10-27 08:10:06,2025-10-27 15:49:33,27567,0,0,-1,1,11:18:29:04:68:60,8,15,0,2,0
466,2025-10-27 08:10:06,2025-10-27 15:52:56,27770,0,0,-1,0,0c:8f:32:81:a0:d9,8,15,0,1,0
6,2025-10-27 08:10:08,2025-10-27 15:23:03,25975,0,0,-1,1,2e:33:53:3c:74:22,8,15,0,2,0
385,2025-10-27 08:11:20,2025-10-27 15:40:33,26953,0,0,-1,1,03:23:9d:f9:15:4c,8,15,0,2,0
73,2025-10-27 08:11:28,2025-10-27 15:19:02,25654,0,0,-1,0,59:4b:7d:cc:b2:22,8,15,0,1,0
124,2025-10-27 08:12:26,2025-10-27 16:13:55,28889,0,0,-1,1,eb:2a:0a:9f:98:7f,8,16,0,2,0
490,2025-10-27 08:13:10,2025-10-27 15:44:17,27067,0,0,-1,0,c6:75:93:84:9f:c4,8,15,0,1,0
255,2025-10-27 08:13:11,2025-10-27 15:41:47,26916,0,0,-1,1,1a:c7:38:c6:4d:62,8,15,0,2,0
7,2025-10-27 08:13:23,2025-10-27 16:47:42,30859,0,0,-1,1,7c:15:96:69:71:44,8,16,0,2,0
493,2025-10-27 08:13:24,2025-10-27 15:19:59,25595,0,0,-1,1,26:b6:22:ad:a4:8c,8,15,0,2,0
97,2025-10-27 08:13:34,2025-10-27 15:18:19,25485,0,0,-1,1,f9:f2:fa:9f:ba:9d,8,15,0,2,0
10,2025-10-27 08:13:36,2025-10-27 17:16:48,32592,0,0,-1,1,f5:8b:8e:e7:71:28,8,17,0,2,0
481,2025-10-27 08:14:10,2025-10-27 16:55:51,31301,0,0,-1,1,a5:ce:88:b1:44:25,8,16,0,2,0
488,2025-10-27 08:14:49,2025-10-27 16:33:51,29942,0,0,-1,0,ed:af:82:45:32:78,8,16,0,1,0
58,2025-10-27 08:15:01,2025-10-27 17:00:45,31544,0,0,-1,0,8b:4b:75:30:c3:b2,8,17,0,1,0
402,2025-10-27 08:15:44,2025-10-27 15:23:31,25667,0,0,-1,0,bd:2a:68:69:b4:f0,8,15,0,1,0
277,2025-10-27 08:15:47,2025-10-27 16:28:02,29535,0,0,-1,1,06:db:b5:51:56:1a,8,16,0,2,0
107,2025-10-27 08:15:51,2025-10-27 15:30:20,26069,0,0,-1,0,e2:ce:35:ea:f9:21,8,15,0,1,0
123,2025-10-27 08:16:19,2025-10-27 15:17:05,25246,0,0,-1,0,80:66:03:6b:96:cc,8,15,0,1,0
57,2025-10-27 08:16:44,2025-10-27 15:56:39,27595,0,0,-1,1,13:6c:8e:19:02:d3,8,15,0,2,0
63,2025-10-27 08:17:23,2025-10-27 17:09:38,31935,0,0,-1,0,74:b9:4f:a8:e5:9a,8,17,0,1,0
226,2025-10-27 08:17:32,2025-10-27 16:12:11,28479,0,0,-1,1,de:30:15:0c:e8:e1,8,16,0,2,0
1,2025-10-27 08:17:52,2025-10-27 16:58:59,31267,0,0,-1,1,21:cf:d6:70:45:e8,8,16,0,2,0
476,2025-10-27 08:17:52,2025-10-27 16:45:08,30436,0,0,-1,1,b6:a0:d0:16:51:89,8,16,0,2,0
343,2025-10-27 08:18:06,2025-10-27 16:19:48,28902,0,0,-1,1,bd:a4:d5:0b:43:dc,8,16,0,2,0
233,2025-10-27 08:18:29,2025-10-27 16:44:38,30369,0,0,-1,0,c4:58:b1:21:23:68,8,16,0,1,0
285,2025-10-27 08:18:58,2025-10-27 15:34:35,26137,0,0,-1,1,81:e8:b8:33:26:57,8,15,0,2,0
128,2025-10-27 08:19:16,2025-10-27 17:28:08,32932,0,0,-1,0,bd:1d:48:1f:4a:f7,8,17,0,1,0
208,2025-10-27 08:19:59,2025-10-27 16:22:30,28951,0,0,-1,0,0b:ef:dc:3f:9b:0c,8,16,0,1,0
108,2025-10-27 08:20:04,2025-10-27 16:27:25,29241,0,0,-1,1,9c:77:c0:ca:57:b0,8,16,0,2,0
444,2025-10-27 08:20:53,2025-10-27 15:57:58,27425,0,0,-1,0,1e:18:2b:49:d3:a5,8,15,0,1,0
419,2025-10-27 08:21:16,2025-10-27 18:09:46,35310,0,0,-1,0,23:51:33:cc:f0:51,8,18,0,1,0
182,2025-10-27 08:22:44,2025-10-27 17:25:18,32554,0,0,-1,1,26:3d:ee:06:05:e0,8,17,0,2,0
286,2025-10-27 08:23:05,2025-10-27 16:53:03,30598,0,0,-1,0,cc:b5:5e:51:2a:5c,8,16,0,1,0
28,2025-10-27 08:23:20,2025-10-27 17:31:40,32900,0,0,-1,1,fd:56:e2:92:0c:92,8,17,0,2,0
234,2025-10-27 08:23:46,2025-10-27 15:25:24,25298,0,0,-1,1,65:c1:b7:c5:18:93,8,15,0,2,0
352,2025-10-27 08:23:50,2025-10-27 16:12:33,28123,0,0,-1,1,dd:2a:23:4f:8e:12,8,16,0,2,0
70,2025-10-27 08:23:51,2025-10-27 15:42:36,26325,0,0,-1,0,ee:09:61:d9:a0:53,8,15,0,1,0
330,2025-10-27 08:24:05,2025-10-27 15:47:06,26581,0,0,-1,0,e4:e9:0c:34:5c:52,8,15,0,1,0
100,2025-10-27 08:24:28,2025-10-27 17:55:31,34263,0,0,-1,0,5d:41:ce:f8:a6:f6,8,17,0,1,0
187,2025-10-27 08:25:28,2025-10-27 18:17:15,35507,0,0,-1,0,9b:ee:55:16:86:66,8,18,0,1,0
421,2025-10-27 08:25:49,2025-10-27 17:45:18,33569,0,0,-1,1,ad:7c:a7:c4:8e:bd,8,17,0,2,0
144,2025-10-27 08:26:02,2025-10-27 16:04:17,27495,0,0,-1,0,f8:c4:52:ea:6f:7a,8,16,0,1,0
229,2025-10-27 08:26:21,2025-10-27 15:47:11,26450,0,0,-1,1,da:eb:e8:e9:b7:14,8,15,0,2,0
486,2025-10-27 08:26:40,2025-10-27 17:34:42,32882,0,0,-1,1,7b:d2:4e:d1:99:88,8,17,0,2,0
263,2025-10-27 08:26:58,2025-10-27 16:33:18,29180,0,0,-1,0,95:9c:fe:2a:85:88,8,16,0,1,0
449,2025-10-27 08:26:59,2025-10-27 15:41:07,26048,0,0,-1,0,a8:44:43:c4:c2:4d,8,15,0,1,0
39,2025-10-27 08:27:25,2025-10-27 18:13:58,35193,0,0,-1,0,9b:37:75:23:39:0b,8,18,0,1,0
171,2025-10-27 08:27:25,2025-10-27 16:44:18,29813,0,0,-1,1,ea:be:01:96:cf:bc,8,16,0,2,0
440,2025-10-27 08:27:26,2025-10-27 15:52:48,26722,0,0,-1,1,7b:a3:a5:cf:c5:b9,8,15,0,2,0
66,2025-10-27 08:27:49,2025-10-27 15:53:55,26766,0,0,-1,1,98:63:7d:99:2f:68,8,15,0,2,0
293,2025-10-27 08:28:03,2025-10-27 16:17:21,28158,0,0,-1,0,05:2d:ea:0e:e0:13,8,16,0,1,0
31,2025-10-27 08:28:16,2025-10-27 16:47:16,29940,0,0,-1,1,97:6b:45:2a:eb:22,8,16,0,2,0
308,2025-10-27 08:28:21,2025-10-27 15:45:03,26202,0,0,-1,1,5f:74:d8:62:e5:8a,8,15,0,2,0
181,2025-10-27 08:29:40,2025-10-27 15:50:24,26444,0,0,-1,0,e4:df:39:f1:c2:57,8,15,0,1,0
462,2025-10-27 08:29:55,2025-10-27 16:29:46,28791,0,0,-1,1,f9:af:b9:62:6e:b2,8,16,0,2,0
180,2025-10-27 08:30:06,2025-10-27 17:03:25,30799,0,0,-1,0,90:ea:ab:c7:e7:05,8,17,0,1,0
230,2025-10-27 08:30:48,2025-10-27 16:14:22,27814,0,0,-1,0,94:99:4a:94:4d:db,8,16,0,1,0
383,2025-10-27 08:32:14,2025-10-27 17:20:27,31693,0,0,-1,0,4d:8d:92:89:c9:45,8,17,0,1,0
450,2025-10-27 08:33:00,2025-10-27 18:31:08,35888,0,0,-1,0,45:34:4e:00:5e:0b,8,18,0,1,0
469,2025-10-27 08:33:07,2025-10-27 15:45:57,25970,0,0,-1,0,55:0f:50:9a:87:d2,8,15,0,1,0
348,2025-10-27 08:33:44,2025-10-27 17:20:59,31635,0,0,-1,0,79:ad:5c:71:38:01,8,17,0,1,0
360,2025-10-27 08:33:48,2025-10-27 17:09:12,30924,0,0,-1,0,a3:ce:c8:95:a5:f0,8,17,0,1,0
335,2025-10-27 08:34:02,2025-10-27 16:20:45,28003,0,0,-1,1,ba:8e:ce:f4:ac:c5,8,16,0,2,0
49,2025-10-27 08:34:13,2025-10-27 15:44:26,25813,0,0,-1,1,c5:ff:ea:a8:b3:d3,8,15,0,2,0
477,2025-10-27 08:34:26,2025-10-27 16:57:17,30171,0,0,-1,0,a0:0c:21:3b:32:a9,8,16,0,1,0
417,2025-10-27 08:34:45,2025-10-27 18:14:29,34784,0,0,-1,1,f4:dc:ba:72:d2:f4,8,18,0,2,0
491,2025-10-27 08:35:25,2025-10-27 16:46:09,29444,0,0,-1,1,0f:31:0f:bd:49:3b,8,16,0,2,0
339,2025-10-27 08:35:58,2025-10-27 17:48:36,33158,0,0,-1,0,ee:60:bf:da:df:04,8,17,0,1,0
113,2025-10-27 08:36:13,2025-10-27 16:51:57,29744,0,0,-1,0,46:f4:29:61:ef:47,8,16,0,1,0
163,2025-10-27 08:36:20,2025-10-27 17:53:00,33400,0,0,-1,0,6b:65:f8:39:59:51,8,17,0,1,0
315,2025-10-27 08:36:41,2025-10-27 17:22:33,31552,0,0,-1,1,f8:34:7e:e4:b1:84,8,17,0,2,0
118,2025-10-27 08:36:42,2025-10-27 18:09:41,34379,0,0,-1,1,24:41:25:fc:1e:4d,8,18,0,2,0
159,2025-10-27 08:37:00,2025-10-27 16:27:52,28252,0,0,-1,0,dc:6d:01:c2:61:e0,8,16,0,1,0
250,2025-10-27 08:37:17,2025-10-27 18:29:17,35520,0,0,-1,1,00:e6:96:09:ef:f4,8,18,0,2,0
133,2025-10-27 08:37:23,2025-10-27 17:32:20,32097,0,0,-1,0,fd:c0:78:3c:74:4a,8,17,0,1,0
482,2025-10-27 08:38:02,2025-10-27 18:24:37,35195,0,0,-1,1,ef:27:78:ec:a0:f8,8,18,0,2,0
104,2025-10-27 08:38:21,2025-10-27 18:23:20,35099,0,0,-1,1,08:04:23:39:1a:1b,8,18,0,2,0
442,2025-10-27 08:38:24,2025-10-27 15:47:19,25735,0,0,-1,1,a7:53:db:a9:9d:a8,8,15,0,2,0
76,2025-10-27 08:38:41,2025-10-27 17:19:26,31245,0,0,-1,1,de:0c:8b:d7:47:26,8,17,0,2,0
434,2025-10-27 08:39:34,2025-10-27 17:03:23,30229,0,0,-1,1,06:19:1e:f6:a5:e8,8,17,0,2,0
492,2025-10-27 08:41:09,2025-10-27 18:06:32,33923,0,0,-1,1,96:ea:cd:bf:16:55,8,18,0,2,0
161,2025-10-27 08:41:21,2025-10-27 17:27:41,31580,0,0,-1,1,7a:2f:9a:37:74:2b,8,17,0,2,0
292,2025-10-27 08:41:21,2025-10-27 16:16:40,27319,0,0,-1,0,80:a8:db:4d:87:fa,8,16,0,1,0
81,2025-10-27 08:41:32,2025-10-27 17:31:16,31784,0,0,-1,1,5d:01:42:f0:a2:18,8,17,0,2,0
356,2025-10-27 08:41:45,2025-10-27 15:55:45,26040,0,0,-1,0,fe:27:d3:bd:08:de,8,15,0,1,0
109,2025-10-27 08:42:14,2025-10-27 16:49:02,29208,0,0,-1,1,65:f5:11:ee:ca:2d,8,16,0,2,0
328,2025-10-27 08:43:00,2025-10-27 16:36:21,28401,0,0,-1,1,df:45:a7:82:6a:00,8,16,0,2,0
2,2025-10-27 08:43:01,2025-10-27 18:06:38,33817,0,0,-1,0,f4:40:e8:5d:fc:50,8,18,0,1,0
114,2025-10-27 08:43:03,2025-10-27 17:03:31,30028,0,0,-1,0,9d:6c:b3:c5:32:ee,8,17,0,1,0
316,2025-10-27 08:43:14,2025-10-27 09:25:25,2531,0,0,-1,0,4e:e7:3a:92:41:2c,8,9,0,4,0
203,2025-10-27 08:43:27,2025-10-27 17:27:07,31420,0,0,-1,0,74:3b:05:89:4e:6f,8,17,0,1,0
241,2025-10-27 08:43:30,2025-10-27 16:12:52,26962,0,0,-1,0,38:dd:2f:45:c7:42,8,16,0,1,0
463,2025-10-27 08:43:37,2025-10-27 17:14:47,30670,0,0,-1,1,71:d2:6f:db:c9:19,8,17,0,2,0
164,2025-10-27 08:43:38,2025-10-27 18:00:10,33392,0,0,-1,1,60:cd:ae:ea:de:62,8,18,0,2,0
130,2025-10-27 08:44:59,2025-10-27 15:55:53,25854,0,0,-1,0,24:48:7d:14:01:4d,8,15,0,1,0
465,2025-10-27 08:46:31,2025-10-27 17:22:29,30958,0,0,-1,0,1f:ab:93:b8:de:0c,8,17,0,1,0
428,2025-10-27 08:46:51,2025-10-27 18:20:27,34416,0,0,-1,0,fe:b5:b0:a6:73:25,8,18,0,1,0
487,2025-10-27 08:47:04,2025-10-27 18:05:58,33534,0,0,-1,0,cc:71:e9:9c:74:88,8,18,0,1,0
251,2025-10-27 08:47:14,2025-10-27 17:34:13,31619,0,0,-1,1,50:04:9e:a1:de:70,8,17,0,2,0
461,2025-10-27 08:47:45,2025-10-27 18:14:35,34010,0,0,-1,0,0e:ab:1e:ca:0d:28,8,18,0,1,0
479,2025-10-27 08:47:45,2025-10-27 18:10:24,33759,0,0,-1,0,5d:a8:51:71:0c:8f,8,18,0,1,0
214,2025-10-27 08:48:03,2025-10-27 17:01:40,29617,0,0,-1,1,01:8d:94:ef:99:a4,8,17,0,2,0
185,2025-10-27 08:48:22,2025-10-27 18:16:15,34073,0,0,-1,0,c5:a7:33:97:cc:83,8,18,0,1,0
270,2025-10-27 08:48:28,2025-10-27 17:00:16,29508,0,0,-1,0,ca:d7:f3:1b:79:24,8,17,0,1,0
249,2025-10-27 08:48:33,2025-10-27 16:46:25,28672,0,0,-1,0,91:25:3b:4e:35:21,8,16,0,1,0
170,2025-10-27 08:48:44,2025-10-27 18:22:29,34425,0,0,-1,0,61:63:d0:0b:0d:73,8,18,0,1,0
189,2025-10-27 08:49:42,2025-10-27 18:37:41,35279,0,0,-1,0,23:b8:a2:bd:60:d5,8,18,0,1,0
