username,login_time,logout_time,session_duration_seconds,cpu_usage,memory_usage,gpu_usage
UID_000092,2025-09-05 08:40:36,2025-09-05 16:48:41,29285,10.7,67.2,1.2
UID_000444,2025-09-05 08:40:36,2025-09-05 17:39:06,32310,13.1,74.7,0.0
UID_000264,2025-09-05 08:40:56,2025-09-05 17:12:08,30672,14.1,73.7,0.0
UID_000284,2025-09-05 08:41:01,2025-09-05 17:39:41,32320,12.6,66.7,2.0
UID_000436,2025-09-05 08:41:01,2025-09-05 16:43:55,28974,10.6,72.0,0.0
UID_000482,2025-09-05 08:41:04,2025-09-05 16:48:08,29224,10.9,67.2,0.0
UID_000247,2025-09-05 08:41:26,2025-09-05 17:05:26,30240,9.5,75.0,0.0
UID_000495,2025-09-05 08:41:29,2025-09-05 17:07:12,30343,11.8,72.9,0.0
UID_000424,2025-09-05 08:41:41,2025-09-05 16:43:56,28935,12.6,76.7,0.0
UID_000178,2025-09-05 08:42:04,2025-09-05 17:09:32,30448,10.6,76.6,0.0
UID_000475,2025-09-05 08:42:06,2025-09-05 16:42:29,28823,11.4,73.6,0.0
UID_000328,2025-09-05 08:42:17,2025-09-05 17:41:14,32337,12.3,71.9,1.4
UID_000386,2025-09-05 08:42:21,2025-09-05 17:26:15,31434,12.6,71.7,1.9
UID_000055,2025-09-05 08:42:51,2025-09-05 17:31:45,31734,11.7,70.5,0.0
UID_000115,2025-09-05 08:42:56,2025-09-05 17:13:28,30632,11.7,76.3,0.9
UID_000153,2025-09-05 08:43:05,2025-09-05 17:38:50,32145,12.7,78.4,0.0
UID_000470,2025-09-05 08:43:33,2025-09-05 17:26:37,31384,11.8,70.2,0.0
UID_000434,2025-09-05 08:44:13,2025-09-05 17:23:24,31151,10.4,74.8,0.0
UID_000339,2025-09-05 08:44:36,2025-09-05 17:20:17,30941,12.4,73.8,0.0
UID_000375,2025-09-05 08:44:45,2025-09-05 17:31:05,31580,12.9,69.8,0.0
UID_000294,2025-09-05 08:44:53,2025-09-05 17:04:31,29978,8.9,74.7,0.0
UID_000481,2025-09-05 08:44:56,2025-09-05 17:06:50,30114,9.7,73.6,0.0
UID_000268,2025-09-05 08:45:07,2025-09-05 17:30:15,31508,12.2,74.3,0.0
UID_000059,2025-09-05 08:45:27,2025-09-05 17:22:32,31025,10.1,76.2,0.0
UID_000485,2025-09-05 08:45:36,2025-09-05 17:44:16,32320,9.8,70.9,0.0
UID_000484,2025-09-05 08:45:40,2025-09-05 17:45:28,32388,12.4,69.5,0.0
UID_000138,2025-09-05 08:45:50,2025-09-05 16:57:10,29480,11.6,69.2,0.0
UID_000335,2025-09-05 08:46:47,2025-09-05 17:15:40,30533,12.4,73.9,0.0
UID_000279,2025-09-05 08:47:03,2025-09-05 16:53:32,29189,10.6,74.6,0.0
UID_000488,2025-09-05 08:47:15,2025-09-05 17:24:07,31012,13.5,73.3,0.0
UID_000010,2025-09-05 08:47:22,2025-09-05 17:15:56,30514,11.0,67.7,1.7
UID_000054,2025-09-05 08:47:32,2025-09-05 17:10:14,30162,9.7,74.9,1.7
UID_000347,2025-09-05 08:48:16,2025-09-05 17:09:41,30085,10.3,70.1,0.0
UID_000324,2025-09-05 08:48:18,2025-09-05 17:15:50,30452,11.7,69.7,0.0
UID_000044,2025-09-05 08:48:25,2025-09-05 17:28:44,31219,9.8,73.7,0.0
UID_000118,2025-09-05 08:48:27,2025-09-05 17:17:50,30563,11.8,67.7,1.0
UID_000096,2025-09-05 08:48:36,2025-09-05 17:15:21,30405,10.1,66.3,1.7
UID_000356,2025-09-05 08:50:20,2025-09-05 17:30:10,31190,12.0,73.9,2.0
UID_000123,2025-09-05 08:50:27,2025-09-05 16:57:56,29249,11.3,71.4,0.0
UID_000087,2025-09-05 08:50:34,2025-09-05 17:08:43,29889,9.2,65.9,0.0
UID_000256,2025-09-05 08:50:36,2025-09-05 17:20:31,30595,9.7,69.1,1.6
UID_000435,2025-09-05 08:50:40,2025-09-05 17:16:09,30329,12.1,66.9,0.0
UID_000307,2025-09-05 08:51:01,2025-09-05 17:34:53,31432,11.2,67.6,1.8
UID_000391,2025-09-05 08:51:07,2025-09-05 17:12:27,30080,11.6,72.5,1.4
UID_000139,2025-09-05 08:51:13,2025-09-05 16:55:49,29076,9.0,74.8,0.0
UID_000369,2025-09-05 08:51:21,2025-09-05 16:52:50,28889,11.6,76.5,2.3
UID_000131,2025-09-05 08:51:44,2025-09-05 17:19:24,30460,14.3,69.7,2.0
UID_000336,2025-09-05 08:52:33,2025-09-05 17:25:00,30747,11.6,70.5,0.7
UID_000370,2025-09-05 08:52:35,2025-09-05 16:58:14,29139,9.1,72.8,0.0
UID_000212,2025-09-05 08:53:14,2025-09-05 17:21:12,30478,10.7,69.9,1.5
UID_000409,2025-09-05 08:53:18,2025-09-05 17:18:40,30322,12.5,73.2,0.0
UID_000126,2025-09-05 08:53:52,2025-09-05 17:51:56,32284,11.5,71.0,0.0
UID_000075,2025-09-05 08:53:56,2025-09-05 16:59:14,29118,11.3,74.9,0.0
UID_000456,2025-09-05 08:54:47,2025-09-05 17:07:14,29547,12.5,73.7,0.0
UID_000331,2025-09-05 08:55:35,2025-09-05 17:50:32,32097,9.9,72.9,0.0
UID_000385,2025-09-05 08:55:40,2025-09-05 17:27:41,30721,8.7,76.8,0.0
UID_000429,2025-09-05 08:55:54,2025-09-05 17:01:18,29124,9.5,71.2,0.0
UID_000099,2025-09-05 08:56:22,2025-09-05 17:18:25,30123,11.6,68.1,1.8
UID_000043,2025-09-05 08:56:25,2025-09-05 17:47:08,31843,12.1,74.0,0.0
UID_000199,2025-09-05 08:57:03,2025-09-05 17:03:17,29174,10.4,68.6,0.0
UID_000308,2025-09-05 08:57:43,2025-09-05 17:10:22,29559,13.0,71.2,1.3
UID_000224,2025-09-05 08:57:48,2025-09-05 17:10:17,29549,11.3,69.8,0.0
UID_000029,2025-09-05 08:58:16,2025-09-05 17:52:36,32060,9.9,70.8,0.0
UID_000110,2025-09-05 08:59:09,2025-09-05 17:25:13,30364,10.9,75.6,0.0
UID_000389,2025-09-05 09:00:05,2025-09-05 17:44:46,31481,11.9,71.1,0.0
UID_000473,2025-09-05 09:00:05,2025-09-05 17:52:37,31952,11.2,72.0,0.0
UID_000417,2025-09-05 09:00:26,2025-09-05 17:27:59,30453,10.2,69.2,0.0
UID_000450,2025-09-05 09:02:25,2025-09-05 17:35:23,30778,13.3,72.0,0.0
UID_000446,2025-09-05 09:02:45,2025-09-05 17:15:51,29586,12.7,71.7,0.0
UID_000243,2025-09-05 09:04:31,2025-09-05 17:09:25,29094,10.6,71.1,1.9
UID_000365,2025-09-05 09:07:01,2025-09-05 17:13:54,29213,13.4,72.9,0.0
UID_000263,2025-09-05 09:08:42,2025-09-05 17:16:07,29245,12.9,69.7,0.0
UID_000379,2025-09-05 09:10:31,2025-09-05 17:23:53,29602,10.0,68.7,0.0
UID_000374,2025-09-05 09:12:49,2025-09-05 17:52:43,31194,11.9,66.1,0.0
UID_000234,2025-09-05 09:13:46,2025-09-05 17:20:29,29203,11.3,71.7,1.2
UID_000363,2025-09-05 09:14:03,2025-09-05 17:39:43,30340,9.2,71.1,1.7
UID_000094,2025-09-05 09:20:50,2025-09-05 18:13:34,31964,12.5,75.6,0.0
UID_000319,2025-09-05 09:24:17,2025-09-05 17:33:56,29379,9.6,71.9,0.0
UID_000266,2025-09-08 08:00:00,2025-09-08 16:22:24,30144,10.7,67.8,0.0
UID_000277,2025-09-08 08:00:01,2025-09-08 16:53:15,31994,9.8,67.5,0.0
UID_000095,2025-09-08 08:00:02,2025-09-08 16:44:44,31482,12.7,75.3,0.0
UID_000471,2025-09-08 08:00:04,2025-09-08 16:00:16,28812,12.5,70.7,0.0
UID_000438,2025-09-08 08:00:05,2025-09-08 16:50:12,31807,9.5,72.8,0.0
UID_000354,2025-09-08 08:00:11,2025-09-08 16:21:53,30102,9.3,75.6,0.0
UID_000032,2025-09-08 08:00:14,2025-09-08 16:40:36,31222,12.5,72.8,0.0
UID_000188,2025-09-08 08:00:14,2025-09-08 16:01:55,28901,10.2,76.5,0.0
UID_000283,2025-09-08 08:00:16,2025-09-08 16:19:45,29969,10.8,68.9,2.6
UID_000447,2025-09-08 08:00:16,2025-09-08 16:28:25,30489,8.9,69.4,2.0
UID_000167,2025-09-08 08:00:17,2025-09-08 17:00:13,32396,10.5,75.3,0.0
UID_000186,2025-09-08 08:00:17,2025-09-08 16:43:57,31420,11.1,69.5,0.0
UID_000245,2025-09-08 08:00:17,2025-09-08 16:56:08,32151,10.0,70.3,0.0
UID_000362,2025-09-08 08:00:19,2025-09-08 16:01:52,28893,10.9,71.5,1.1
UID_000216,2025-09-08 08:00:21,2025-09-08 16:10:24,29403,8.9,75.2,2.3
UID_000298,2025-09-08 08:00:23,2025-09-08 16:41:05,31242,11.2,69.6,0.0
UID_000189,2025-09-08 08:00:26,2025-09-08 16:15:24,29698,10.9,73.0,0.0
UID_000168,2025-09-08 08:00:27,2025-09-08 16:44:19,31432,12.5,66.9,0.0
UID_000114,2025-09-08 08:00:33,2025-09-08 16:43:51,31398,9.2,68.8,0.0
UID_000109,2025-09-08 08:00:34,2025-09-08 16:58:53,32299,8.4,68.8,0.0
UID_000081,2025-09-08 08:00:35,2025-09-08 16:57:45,32230,10.2,69.3,0.0
UID_000171,2025-09-08 08:00:36,2025-09-08 16:16:26,29750,12.5,70.2,0.0
UID_000238,2025-09-08 08:00:37,2025-09-08 16:41:03,31226,10.8,75.9,0.0
UID_000008,2025-09-08 08:00:39,2025-09-08 16:11:13,29434,11.6,70.8,0.0
UID_000421,2025-09-08 08:00:39,2025-09-08 16:36:40,30961,10.9,73.9,0.0
UID_000486,2025-09-08 08:00:40,2025-09-08 16:43:00,31340,12.4,67.0,0.0
UID_000027,2025-09-08 08:00:41,2025-09-08 16:32:55,30734,10.4,76.7,0.0
UID_000005,2025-09-08 08:00:42,2025-09-08 16:26:56,30374,11.2,70.6,0.0
UID_000244,2025-09-08 08:00:45,2025-09-08 16:37:55,31030,13.0,72.0,0.0
UID_000381,2025-09-08 08:00:46,2025-09-08 16:49:41,31735,9.1,74.5,0.0
UID_000300,2025-09-08 08:00:47,2025-09-08 16:21:17,30030,11.1,77.8,1.9
UID_000252,2025-09-08 08:00:52,2025-09-08 16:54:23,32011,11.4,69.0,0.0
UID_000361,2025-09-08 08:00:58,2025-09-08 16:58:54,32276,12.6,68.3,0.0
UID_000380,2025-09-08 08:00:58,2025-09-08 16:07:47,29209,10.9,67.8,0.0
UID_000455,2025-09-08 08:00:59,2025-09-08 16:27:03,30364,8.6,72.8,0.0
UID_000338,2025-09-08 08:01:09,2025-09-08 16:55:14,32045,11.9,75.7,0.0
UID_000040,2025-09-08 08:01:25,2025-09-08 16:42:58,31293,12.8,73.4,1.3
UID_000293,2025-09-08 08:01:47,2025-09-08 16:14:11,29544,10.9,69.5,0.0
UID_000151,2025-09-08 08:01:48,2025-09-08 16:08:50,29222,12.7,69.0,0.0
UID_000172,2025-09-08 08:01:48,2025-09-08 16:54:54,31986,9.9,72.3,1.4
UID_000057,2025-09-08 08:01:57,2025-09-08 16:05:58,29041,9.9,76.1,0.0
UID_000387,2025-09-08 08:02:06,2025-09-08 16:57:37,32131,12.2,74.1,0.0
UID_000198,2025-09-08 08:02:17,2025-09-08 16:23:07,30050,11.1,76.1,1.8
UID_000415,2025-09-08 08:02:28,2025-09-08 16:09:44,29236,9.4,66.9,1.9
UID_000426,2025-09-08 08:02:28,2025-09-08 16:51:29,31741,13.5,68.3,0.0
UID_000205,2025-09-08 08:02:31,2025-09-08 16:59:05,32194,11.7,68.6,0.0
UID_000261,2025-09-08 08:02:35,2025-09-08 16:41:56,31161,12.3,71.6,2.2
UID_000152,2025-09-08 08:02:38,2025-09-08 16:30:08,30450,8.6,72.8,0.0
UID_000230,2025-09-08 08:02:39,2025-09-08 16:11:33,29334,11.5,66.9,0.0
UID_000281,2025-09-08 08:02:49,2025-09-08 16:04:57,28928,11.6,78.6,0.0
UID_000285,2025-09-08 08:02:57,2025-09-08 16:09:35,29198,10.2,73.6,0.0
UID_000112,2025-09-08 08:03:00,2025-09-08 16:11:25,29305,10.5,68.0,0.7
UID_000318,2025-09-08 08:03:18,2025-09-08 16:55:44,31946,13.5,75.5,0.0
UID_000414,2025-09-08 08:03:20,2025-09-08 16:10:50,29250,11.1,71.4,0.0
UID_000492,2025-09-08 08:03:20,2025-09-08 16:12:20,29340,9.4,70.0,0.0
UID_000213,2025-09-08 08:03:21,2025-09-08 16:59:41,32180,10.9,70.7,1.9
UID_000218,2025-09-08 08:03:22,2025-09-08 16:33:26,30604,12.8,76.2,0.0
UID_000162,2025-09-08 08:03:24,2025-09-08 16:54:11,31847,13.0,74.3,0.0
UID_000367,2025-09-08 08:03:26,2025-09-08 16:57:01,32015,9.3,72.0,0.0
UID_000305,2025-09-08 08:03:32,2025-09-08 16:28:40,30308,12.0,68.9,0.0
UID_000286,2025-09-08 08:03:42,2025-09-08 16:09:19,29137,12.3,68.2,0.0
UID_000064,2025-09-08 08:03:43,2025-09-08 16:11:44,29281,10.2,76.7,0.0
UID_000410,2025-09-08 08:03:44,2025-09-08 16:26:25,30161,12.8,75.3,0.0
UID_000060,2025-09-08 08:03:45,2025-09-08 16:28:20,30275,8.2,66.4,0.0
UID_000288,2025-09-08 08:03:45,2025-09-08 16:50:47,31622,9.4,75.6,0.0
UID_000478,2025-09-08 08:03:46,2025-09-08 16:54:10,31824,12.0,71.1,1.7
UID_000145,2025-09-08 08:03:48,2025-09-08 16:41:09,31041,12.6,71.4,0.0
UID_000257,2025-09-08 08:03:56,2025-09-08 16:06:03,28927,11.7,74.7,0.0
UID_000306,2025-09-08 08:03:57,2025-09-08 16:52:34,31717,11.6,67.9,0.0
UID_000058,2025-09-08 08:04:05,2025-09-08 17:03:49,32384,11.0,68.5,0.0
UID_000046,2025-09-08 08:04:09,2025-09-08 17:01:11,32222,11.7,72.1,0.0
UID_000490,2025-09-08 08:04:11,2025-09-08 16:11:59,29268,9.9,73.7,0.0
UID_000355,2025-09-08 08:04:14,2025-09-08 17:02:57,32323,10.4,70.7,2.3
UID_000211,2025-09-08 08:04:15,2025-09-08 16:59:37,32122,10.6,77.2,0.0
UID_000084,2025-09-08 08:04:19,2025-09-08 16:41:40,31041,11.7,71.7,0.0
UID_000222,2025-09-08 08:04:34,2025-09-08 16:52:10,31656,10.9,76.9,0.0
UID_000462,2025-09-08 08:04:40,2025-09-08 16:47:04,31344,11.3,70.0,0.0
UID_000464,2025-09-08 08:04:52,2025-09-08 16:26:14,30082,12.2,65.5,0.0
UID_000036,2025-09-08 08:04:53,2025-09-08 16:31:45,30412,9.5,65.4,0.0
UID_000031,2025-09-08 08:04:54,2025-09-08 16:09:51,29097,10.6,75.9,0.0
UID_000196,2025-09-08 08:04:54,2025-09-08 16:53:40,31726,9.9,69.9,0.0
UID_000025,2025-09-08 08:04:57,2025-09-08 16:24:20,29963,9.9,74.3,0.0
UID_000223,2025-09-08 08:05:01,2025-09-08 17:01:31,32190,10.9,66.6,0.0
UID_000246,2025-09-08 08:05:02,2025-09-08 16:16:46,29504,10.3,72.0,0.0
UID_000378,2025-09-08 08:05:03,2025-09-08 16:56:02,31859,13.3,74.6,0.0
UID_000437,2025-09-08 08:05:06,2025-09-08 16:50:09,31503,10.9,68.0,1.4
UID_000272,2025-09-08 08:05:07,2025-09-08 16:08:11,28984,12.2,71.4,0.0
UID_000041,2025-09-08 08:05:09,2025-09-08 17:03:21,32292,13.2,71.6,0.0
UID_000290,2025-09-08 08:05:09,2025-09-08 16:16:08,29459,13.1,76.9,0.0
UID_000269,2025-09-08 08:05:11,2025-09-08 16:15:27,29416,10.4,73.8,0.0
UID_000080,2025-09-08 08:05:18,2025-09-08 16:06:05,28847,10.9,68.8,0.0
UID_000077,2025-09-08 08:05:26,2025-09-08 16:20:49,29723,9.3,70.4,0.0
UID_000022,2025-09-08 08:05:28,2025-09-08 16:57:29,31921,10.6,71.9,0.0
UID_000227,2025-09-08 08:05:28,2025-09-08 16:40:07,30879,10.5,69.4,0.0
UID_000427,2025-09-08 08:05:41,2025-09-08 16:55:23,31782,10.0,69.8,0.0
UID_000082,2025-09-08 08:05:48,2025-09-08 16:26:28,30040,12.6,67.7,0.0
UID_000050,2025-09-08 08:05:57,2025-09-08 16:27:26,30089,10.3,71.0,0.0
UID_000236,2025-09-08 08:05:58,2025-09-08 16:54:07,31689,9.2,69.5,0.0
UID_000330,2025-09-08 08:05:58,2025-09-08 16:15:19,29361,12.3,73.5,0.0
UID_000265,2025-09-08 08:06:03,2025-09-08 16:44:05,31082,13.3,67.9,0.0
UID_000476,2025-09-08 08:06:14,2025-09-08 16:52:58,31604,11.5,70.2,0.0
UID_000499,2025-09-08 08:06:26,2025-09-08 16:43:17,31011,11.4,65.7,0.0
UID_000106,2025-09-08 08:06:31,2025-09-08 16:56:15,31784,10.9,73.5,0.0
UID_000104,2025-09-08 08:06:37,2025-09-08 16:47:40,31263,11.8,68.4,0.0
UID_000177,2025-09-08 08:06:48,2025-09-08 16:28:22,30094,12.1,69.7,0.0
UID_000394,2025-09-08 08:06:49,2025-09-08 16:17:00,29411,12.0,70.1,2.0
UID_000117,2025-09-08 08:06:57,2025-09-08 16:38:37,30700,12.7,70.6,0.0
UID_000329,2025-09-08 08:06:58,2025-09-08 16:19:17,29539,10.5,70.8,0.0
UID_000345,2025-09-08 08:07:03,2025-09-08 16:08:03,28860,10.5,66.9,0.0
UID_000122,2025-09-08 08:07:15,2025-09-08 16:24:25,29830,11.2,68.2,0.0
UID_000225,2025-09-08 08:07:20,2025-09-08 16:27:54,30034,12.0,74.3,0.0
UID_000403,2025-09-08 08:07:27,2025-09-08 16:59:13,31906,10.0,66.4,0.0
UID_000489,2025-09-08 08:07:48,2025-09-08 16:47:31,31183,11.2,70.6,0.0
UID_000074,2025-09-08 08:08:10,2025-09-08 16:31:44,30214,11.4,75.2,0.0
UID_000267,2025-09-08 08:08:15,2025-09-08 16:16:42,29307,12.4,72.4,0.0
UID_000076,2025-09-08 08:08:38,2025-09-08 16:20:23,29505,10.6,68.0,2.2
UID_000422,2025-09-08 08:08:50,2025-09-08 16:40:57,30727,11.8,69.5,0.0
UID_000323,2025-09-08 08:08:53,2025-09-08 16:52:54,31441,10.8,68.2,1.1
UID_000320,2025-09-08 08:08:56,2025-09-08 16:30:22,30086,9.6,67.2,0.0
UID_000192,2025-09-08 08:09:05,2025-09-08 16:12:42,29017,11.3,67.7,0.0
UID_000497,2025-09-08 08:09:07,2025-09-08 16:30:21,30074,11.8,66.5,2.1
UID_000418,2025-09-08 08:09:09,2025-09-08 16:37:48,30519,13.4,73.9,0.0
UID_000395,2025-09-08 08:09:14,2025-09-08 16:23:35,29661,11.8,74.7,0.0
UID_000210,2025-09-08 08:09:15,2025-09-08 17:01:00,31905,12.0,69.1,0.0
UID_000405,2025-09-08 08:09:17,2025-09-08 16:38:11,30534,10.3,69.6,0.0
UID_000065,2025-09-08 08:09:24,2025-09-08 16:50:03,31239,13.0,72.5,2.0
UID_000053,2025-09-08 08:09:25,2025-09-08 16:23:30,29645,8.7,70.3,0.0
UID_000474,2025-09-08 08:09:28,2025-09-08 16:28:09,29921,10.5,74.0,0.0
UID_000255,2025-09-08 08:09:30,2025-09-08 16:26:15,29805,11.7,70.2,0.0
UID_000299,2025-09-08 08:09:36,2025-09-08 16:20:58,29482,12.5,76.4,0.0
UID_000466,2025-09-08 08:09:40,2025-09-08 16:23:21,29621,12.5,70.7,1.2
UID_000487,2025-09-08 08:09:40,2025-09-08 16:50:39,31259,11.7,75.5,0.0
UID_000141,2025-09-08 08:09:45,2025-09-08 16:51:38,31313,9.6,75.2,0.0
UID_000443,2025-09-08 08:09:48,2025-09-08 16:50:53,31265,11.7,77.3,0.0
UID_000469,2025-09-08 08:09:56,2025-09-08 17:05:19,32123,9.3,70.4,1.8
UID_000012,2025-09-08 08:10:00,2025-09-08 16:30:08,30008,11.2,70.1,0.0
UID_000270,2025-09-08 08:10:02,2025-09-08 16:38:20,30498,9.5,73.0,0.0
UID_000439,2025-09-08 08:10:03,2025-09-08 16:12:23,28940,9.4,68.8,0.0
UID_000215,2025-09-08 08:10:04,2025-09-08 16:27:31,29847,9.7,71.5,0.0
UID_000334,2025-09-08 08:10:08,2025-09-08 16:21:32,29484,11.4,65.9,0.0
UID_000358,2025-09-08 08:10:08,2025-09-08 17:06:20,32172,11.3,76.8,0.0
UID_000033,2025-09-08 08:10:11,2025-09-08 17:03:46,32015,11.0,74.7,0.0
UID_000373,2025-09-08 08:10:20,2025-09-08 16:49:55,31175,8.7,71.7,1.4
UID_000278,2025-09-08 08:10:27,2025-09-08 16:49:48,31161,13.3,71.4,1.7
UID_000425,2025-09-08 08:10:33,2025-09-08 16:31:08,30035,8.7,70.4,0.0
UID_000221,2025-09-08 08:10:45,2025-09-08 16:32:27,30102,11.8,74.8,0.0
UID_000364,2025-09-08 08:10:53,2025-09-08 16:36:25,30332,12.4,72.8,0.0
UID_000146,2025-09-08 08:10:59,2025-09-08 16:11:44,28845,13.4,68.9,0.0
UID_000498,2025-09-08 08:11:03,2025-09-08 16:14:50,29027,11.7,71.7,0.0
UID_000441,2025-09-08 08:11:05,2025-09-08 17:10:15,32350,10.8,70.2,2.0
UID_000108,2025-09-08 08:11:10,2025-09-08 16:50:01,31131,12.5,75.1,0.0
UID_000445,2025-09-08 08:11:10,2025-09-08 16:39:04,30474,13.2,68.9,1.5
UID_000183,2025-09-08 08:11:14,2025-09-08 16:44:52,30818,11.0,69.4,0.0
UID_000297,2025-09-08 08:11:21,2025-09-08 16:47:37,30976,11.9,70.0,0.0
UID_000069,2025-09-08 08:11:25,2025-09-08 16:43:29,30724,11.5,68.9,1.4
UID_000156,2025-09-08 08:11:28,2025-09-08 16:28:09,29801,13.8,67.4,0.0
UID_000083,2025-09-08 08:11:31,2025-09-08 16:26:02,29671,13.2,66.9,0.0
UID_000219,2025-09-08 08:11:34,2025-09-08 16:12:48,28874,12.4,71.4,0.0
UID_000018,2025-09-08 08:11:41,2025-09-08 17:08:10,32189,10.9,75.0,0.0
UID_000468,2025-09-08 08:11:42,2025-09-08 16:59:48,31686,10.6,66.8,1.8
UID_000088,2025-09-08 08:11:48,2025-09-08 16:53:17,31289,11.1,68.5,0.0
UID_000042,2025-09-08 08:11:53,2025-09-08 16:24:54,29581,10.1,73.6,0.0
UID_000260,2025-09-08 08:11:56,2025-09-08 16:51:56,31200,11.3,75.5,0.8
UID_000311,2025-09-08 08:11:56,2025-09-08 17:11:15,32359,10.0,71.2,0.0
UID_000149,2025-09-08 08:12:19,2025-09-08 16:55:11,31372,9.7,68.3,0.0
UID_000472,2025-09-08 08:12:22,2025-09-08 16:37:00,30278,10.1,75.0,0.0
UID_000232,2025-09-08 08:12:27,2025-09-08 16:45:28,30781,10.8,74.1,1.9
UID_000021,2025-09-08 08:12:33,2025-09-08 16:49:45,31032,12.0,74.3,0.0
UID_000337,2025-09-08 08:12:51,2025-09-08 16:58:02,31511,9.5,76.4,0.0
UID_000249,2025-09-08 08:12:53,2025-09-08 16:55:57,31384,11.3,68.3,0.0
UID_000259,2025-09-08 08:13:07,2025-09-08 16:54:07,31260,11.4,78.3,0.0
UID_000253,2025-09-08 08:13:10,2025-09-08 16:57:37,31467,10.2,67.5,0.0
UID_000217,2025-09-08 08:13:16,2025-09-08 17:08:15,32099,9.5,69.0,0.0
UID_000241,2025-09-08 08:13:17,2025-09-08 16:35:51,30154,11.8,67.1,0.0
UID_000063,2025-09-08 08:13:20,2025-09-08 17:03:36,31816,9.9,76.2,0.0
UID_000458,2025-09-08 08:13:20,2025-09-08 16:27:50,29670,10.3,72.3,0.0
UID_000136,2025-09-08 08:13:37,2025-09-08 17:07:55,32058,10.2,68.4,1.4
UID_000494,2025-09-08 08:13:39,2025-09-08 16:41:50,30491,9.7,73.7,2.5
UID_000019,2025-09-08 08:13:45,2025-09-08 17:09:28,32143,12.4,72.5,0.0
UID_000431,2025-09-08 08:13:56,2025-09-08 16:25:35,29499,12.4,68.9,0.0
UID_000371,2025-09-08 08:14:01,2025-09-08 16:51:48,31067,10.7,67.9,0.0
UID_000049,2025-09-08 08:14:08,2025-09-08 16:16:30,28942,11.2,69.3,0.0
UID_000144,2025-09-08 08:14:13,2025-09-08 16:50:54,31001,11.9,72.2,1.0
UID_000396,2025-09-08 08:14:18,2025-09-08 17:14:04,32386,9.6,72.9,1.5
UID_000134,2025-09-08 08:14:27,2025-09-08 16:18:03,29016,8.6,72.6,0.0
UID_000408,2025-09-08 08:14:31,2025-09-08 16:37:19,30168,12.8,69.7,0.0
UID_000480,2025-09-08 08:14:31,2025-09-08 16:15:02,28831,10.6,73.0,1.8
UID_000428,2025-09-08 08:14:38,2025-09-08 16:28:09,29611,10.2,72.9,0.0
UID_000173,2025-09-08 08:14:43,2025-09-08 17:10:03,32120,9.7,68.5,0.0
UID_000130,2025-09-08 08:14:51,2025-09-08 16:23:20,29309,10.8,70.6,0.9
UID_000309,2025-09-08 08:14:52,2025-09-08 17:12:29,32257,9.8,72.5,0.0
UID_000275,2025-09-08 08:14:56,2025-09-08 16:31:25,29789,11.0,72.2,0.0
UID_000274,2025-09-08 08:15:04,2025-09-08 17:01:03,31559,12.8,73.1,0.0
UID_000461,2025-09-08 08:15:12,2025-09-08 17:03:55,31723,9.8,68.7,0.0
UID_000377,2025-09-08 08:15:26,2025-09-08 16:42:36,30430,11.9,68.6,0.0
UID_000191,2025-09-08 08:15:46,2025-09-08 16:31:52,29766,10.0,75.0,0.0
UID_000187,2025-09-08 08:15:48,2025-09-08 17:07:10,31882,13.3,73.1,0.0
UID_000004,2025-09-08 08:15:53,2025-09-08 16:50:53,30900,10.3,75.5,0.0
UID_000103,2025-09-08 08:15:53,2025-09-08 16:24:44,29331,12.6,69.5,0.0
UID_000292,2025-09-08 08:16:03,2025-09-08 16:16:59,28856,11.0,69.4,0.0
UID_000317,2025-09-08 08:16:03,2025-09-08 16:44:53,30530,12.5,71.6,1.2
UID_000349,2025-09-08 08:16:05,2025-09-08 16:42:37,30392,12.1,71.1,0.0
UID_000101,2025-09-08 08:16:06,2025-09-08 16:36:26,30020,11.4,69.0,0.0
UID_000407,2025-09-08 08:16:06,2025-09-08 16:22:45,29199,12.0,69.2,0.0
UID_000085,2025-09-08 08:16:11,2025-09-08 17:04:14,31683,9.7,69.6,1.9
UID_000061,2025-09-08 08:16:12,2025-09-08 16:32:57,29805,9.4,72.3,0.0
UID_000121,2025-09-08 08:16:13,2025-09-08 16:34:36,29903,11.5,78.5,0.0
UID_000404,2025-09-08 08:16:14,2025-09-08 16:29:10,29576,13.2,71.6,0.0
UID_000161,2025-09-08 08:16:18,2025-09-08 17:09:44,32006,10.6,68.2,0.0
UID_000011,2025-09-08 08:16:31,2025-09-08 16:53:42,31031,9.8,71.0,0.0
UID_000350,2025-09-08 08:16:31,2025-09-08 16:47:00,30629,9.8,76.1,3.3
UID_000416,2025-09-08 08:16:31,2025-09-08 16:59:17,31366,13.1,74.3,2.0
UID_000352,2025-09-08 08:16:41,2025-09-08 16:27:40,29459,10.9,75.3,0.0
UID_000303,2025-09-08 08:16:42,2025-09-08 16:19:31,28969,8.3,69.4,0.0
UID_000137,2025-09-08 08:16:46,2025-09-08 16:59:41,31375,10.4,72.8,2.5
UID_000073,2025-09-08 08:16:47,2025-09-08 17:03:49,31622,11.2,67.7,0.0
UID_000237,2025-09-08 08:16:58,2025-09-08 16:58:20,31282,10.1,74.1,0.0
UID_000282,2025-09-08 08:16:59,2025-09-08 16:20:04,28985,13.2,73.2,0.0
UID_000321,2025-09-08 08:16:59,2025-09-08 16:44:55,30476,8.9,70.0,1.8
