username,login_time,auth_type,hostname,remote_ip,session_duration_seconds,hour,day_of_week,is_weekend,is_abnormal
preeti,2025-06-22 19:40:16,local,preeti-laptop,172.16.5.9,2003,19,Sunday,True,0
ankita,2025-06-14 01:11:16,vpn,ankita-laptop,172.16.5.9,9597,1,Saturday,True,1
kiran,2025-06-05 11:26:16,local,kiran-laptop,198.51.100.22,2408,11,Thursday,False,1
neha,2025-06-24 06:59:16,local,neha-laptop,198.51.100.22,9913,6,Tuesday,False,1
varun,2025-05-28 19:36:16,ssh,varun-laptop,192.168.1.5,11027,19,Wednesday,False,1
anil,2025-06-16 18:27:16,ssh,anil-laptop,10.0.0.12,1677,18,Monday,False,0
deepa,2025-06-12 10:28:16,local,deepa-laptop,203.0.113.45,8960,10,Thursday,False,1
ankita,2025-06-13 09:18:16,ssh,ankita-laptop,172.16.5.9,1298,9,Friday,False,0
priya,2025-06-05 03:14:16,local,meena-laptop,10.0.0.12,234,3,Thursday,False,1
varun,2025-06-16 19:07:16,sso,varun-laptop,198.51.100.22,4889,19,Monday,False,1
rajat,2025-06-20 20:35:16,ssh,swati-laptop,10.0.0.12,6083,20,Friday,False,1
deepa,2025-06-12 16:12:16,vpn,deepa-laptop,203.0.113.45,277,16,Thursday,False,1
vikram,2025-06-02 16:22:16,local,vikram-laptop,203.0.113.45,13383,16,Monday,False,1
varun,2025-06-12 06:50:16,local,varun-laptop,203.0.113.45,2956,6,Thursday,False,1
ankita,2025-06-12 19:30:16,local,ankita-laptop,192.168.1.5,11891,19,Thursday,False,1
rohit,2025-06-08 13:40:16,local,rohit-laptop,203.0.113.45,12918,13,Sunday,True,1
simar,2025-06-20 05:47:16,local,simar-laptop,10.0.0.12,12030,5,Friday,False,1
rohit,2025-06-03 14:00:16,ssh,rohit-laptop,198.51.100.22,6131,14,Tuesday,False,1
vikram,2025-06-16 03:37:16,vpn,vikram-laptop,203.0.113.45,1089,3,Monday,False,1
rahul,2025-06-11 22:19:16,ssh,rahul-laptop,192.168.1.5,4020,22,Wednesday,False,1
swati,2025-05-27 10:04:16,local,swati-laptop,10.0.0.12,9531,10,Tuesday,False,0
kiran,2025-05-31 19:56:16,local,kiran-laptop,203.0.113.45,516,19,Saturday,True,1
priya,2025-05-31 14:46:16,local,priya-laptop,198.51.100.22,3033,14,Saturday,True,1
kiran,2025-05-27 05:34:16,local,kiran-laptop,172.16.5.9,7802,5,Tuesday,False,1
arjun,2025-06-14 13:01:16,ssh,rahul-laptop,203.0.113.45,5257,13,Saturday,True,1
meena,2025-05-26 02:05:16,ssh,meena-laptop,10.0.0.12,6109,2,Monday,False,1
neha,2025-05-30 05:08:16,local,neha-laptop,198.51.100.22,9804,5,Friday,False,1
manish,2025-06-23 06:58:16,ssh,manish-laptop,172.16.5.9,5692,6,Monday,False,1
deepa,2025-06-14 07:51:16,local,deepa-laptop,203.0.113.45,10158,7,Saturday,True,1
priya,2025-06-01 10:40:16,local,priya-laptop,198.51.100.22,14019,10,Sunday,True,1
rohit,2025-05-25 12:28:16,sso,ankita-laptop,198.51.100.22,9082,12,Sunday,True,1
deepa,2025-06-09 20:32:16,vpn,deepa-laptop,192.168.1.5,1311,20,Monday,False,1
deepa,2025-06-19 14:31:16,local,deepa-laptop,192.168.1.5,1620,14,Thursday,False,0
ritu,2025-06-02 04:43:16,sso,ritu-laptop,198.51.100.22,7262,4,Monday,False,1
meena,2025-05-30 04:24:16,local,varun-laptop,172.16.5.9,4519,4,Friday,False,1
anil,2025-06-07 15:49:16,local,anil-laptop,203.0.113.45,10088,15,Saturday,True,1
yash,2025-05-27 07:33:16,local,yash-laptop,192.168.1.5,601,7,Tuesday,False,1
rohit,2025-05-29 12:57:16,ssh,rohit-laptop,203.0.113.45,3923,12,Thursday,False,1
vikram,2025-05-27 08:54:16,local,vikram-laptop,172.16.5.9,14127,8,Tuesday,False,1
arjun,2025-06-05 19:08:16,sso,arjun-laptop,203.0.113.45,1375,19,Thursday,False,1
swati,2025-05-24 14:41:16,sso,swati-laptop,192.168.1.5,6732,14,Saturday,True,0
ritu,2025-06-09 14:45:16,vpn,ritu-laptop,203.0.113.45,2710,14,Monday,False,1
ritu,2025-06-24 06:10:16,local,anil-laptop,203.0.113.45,1358,6,Tuesday,False,1
arjun,2025-06-24 00:15:16,vpn,arjun-laptop,192.168.1.5,13529,0,Tuesday,False,1
deepa,2025-05-28 16:08:16,local,deepa-laptop,203.0.113.45,2878,16,Wednesday,False,1
arjun,2025-06-02 20:36:16,local,arjun-laptop,203.0.113.45,11958,20,Monday,False,1
vikram,2025-05-27 21:29:16,local,vikram-laptop,10.0.0.12,4773,21,Tuesday,False,0
rahul,2025-06-20 21:51:16,sso,rahul-laptop,172.16.5.9,9765,21,Friday,False,0
swati,2025-06-01 12:39:16,vpn,swati-laptop,192.168.1.5,1922,12,Sunday,True,1
preeti,2025-05-25 20:43:16,local,preeti-laptop,198.51.100.22,4151,20,Sunday,True,1
ankita,2025-06-02 00:41:16,ssh,ankita-laptop,192.168.1.5,4083,0,Monday,False,1
neha,2025-06-06 02:17:16,ssh,neha-laptop,192.168.1.5,1923,2,Friday,False,1
sneha,2025-06-15 04:01:16,local,sneha-laptop,10.0.0.12,3283,4,Sunday,True,1
deepa,2025-06-09 21:10:16,local,deepa-laptop,10.0.0.12,8389,21,Monday,False,0
yash,2025-06-05 06:04:16,local,yash-laptop,192.168.1.5,10516,6,Thursday,False,1
kiran,2025-06-15 07:14:16,sso,sneha-laptop,10.0.0.12,7765,7,Sunday,True,1
simar,2025-05-25 03:12:16,local,vikram-laptop,172.16.5.9,3814,3,Sunday,True,1
varun,2025-06-07 15:59:16,local,preeti-laptop,203.0.113.45,1037,15,Saturday,True,1
arjun,2025-05-28 01:10:16,local,arjun-laptop,198.51.100.22,2234,1,Wednesday,False,1
sneha,2025-06-22 03:18:16,vpn,sneha-laptop,203.0.113.45,9258,3,Sunday,True,1
varun,2025-05-27 04:13:16,local,varun-laptop,198.51.100.22,737,4,Tuesday,False,1
simar,2025-06-21 13:49:16,local,simar-laptop,198.51.100.22,3113,13,Saturday,True,1
simar,2025-06-04 19:19:16,local,simar-laptop,172.16.5.9,10924,19,Wednesday,False,1
rahul,2025-06-05 17:23:16,ssh,rahul-laptop,172.16.5.9,11820,17,Thursday,False,1
kiran,2025-06-06 13:03:16,vpn,kiran-laptop,203.0.113.45,11401,13,Friday,False,1
simar,2025-06-12 22:26:16,ssh,simar-laptop,198.51.100.22,1084,22,Thursday,False,1
deepa,2025-06-07 12:33:16,local,deepa-laptop,10.0.0.12,11435,12,Saturday,True,1
preeti,2025-05-28 05:41:16,local,preeti-laptop,192.168.1.5,13340,5,Wednesday,False,1
priya,2025-06-09 16:54:16,vpn,priya-laptop,10.0.0.12,3177,16,Monday,False,0
anil,2025-05-25 22:10:16,vpn,anil-laptop,203.0.113.45,7425,22,Sunday,True,1
sneha,2025-06-19 08:13:16,ssh,sneha-laptop,203.0.113.45,1308,8,Thursday,False,1
preeti,2025-06-24 07:31:16,local,preeti-laptop,203.0.113.45,12924,7,Tuesday,False,1
preeti,2025-06-20 14:37:16,ssh,preeti-laptop,172.16.5.9,10880,14,Friday,False,1
yash,2025-05-31 20:18:16,local,yash-laptop,10.0.0.12,2326,20,Saturday,True,0
priya,2025-06-09 01:23:16,local,priya-laptop,203.0.113.45,9048,1,Monday,False,1
rajat,2025-06-07 14:33:16,local,rajat-laptop,172.16.5.9,1194,14,Saturday,True,0
arjun,2025-06-22 07:52:16,local,arjun-laptop,172.16.5.9,14106,7,Sunday,True,1
varun,2025-06-11 16:52:16,vpn,varun-laptop,192.168.1.5,3525,16,Wednesday,False,1
preeti,2025-06-15 20:00:16,ssh,preeti-laptop,192.168.1.5,7583,20,Sunday,True,0
manish,2025-06-14 21:52:16,local,manish-laptop,10.0.0.12,7233,21,Saturday,True,0
sneha,2025-05-27 20:06:16,vpn,sneha-laptop,198.51.100.22,7822,20,Tuesday,False,1
kiran,2025-06-02 08:52:16,ssh,kiran-laptop,192.168.1.5,6690,8,Monday,False,1
kiran,2025-05-25 14:53:16,local,kiran-laptop,10.0.0.12,6829,14,Sunday,True,0
anil,2025-05-25 15:58:16,ssh,anil-laptop,203.0.113.45,3474,15,Sunday,True,1
ritu,2025-06-16 12:35:16,local,ritu-laptop,198.51.100.22,1669,12,Monday,False,1
meena,2025-06-10 17:53:16,sso,meena-laptop,172.16.5.9,14199,17,Tuesday,False,1
anil,2025-06-02 08:35:16,ssh,anil-laptop,198.51.100.22,12350,8,Monday,False,1
yash,2025-06-08 03:15:16,vpn,yash-laptop,203.0.113.45,11170,3,Sunday,True,1
preeti,2025-06-20 11:46:16,vpn,meena-laptop,192.168.1.5,3774,11,Friday,False,1
ankita,2025-05-28 02:30:16,ssh,ankita-laptop,172.16.5.9,3099,2,Wednesday,False,1
ritu,2025-06-09 12:31:16,local,ritu-laptop,192.168.1.5,2247,12,Monday,False,0
varun,2025-06-10 23:45:16,sso,vikram-laptop,198.51.100.22,13082,23,Tuesday,False,1
anil,2025-06-03 18:52:16,ssh,anil-laptop,172.16.5.9,9244,18,Tuesday,False,1
yash,2025-06-22 17:53:16,local,arjun-laptop,192.168.1.5,11322,17,Sunday,True,1
priya,2025-06-21 16:42:16,local,priya-laptop,192.168.1.5,10087,16,Saturday,True,0
preeti,2025-05-27 03:39:16,ssh,preeti-laptop,10.0.0.12,2660,3,Tuesday,False,1
meena,2025-05-26 23:10:16,local,meena-laptop,192.168.1.5,6822,23,Monday,False,1
rohit,2025-06-03 10:15:16,ssh,rohit-laptop,203.0.113.45,4832,10,Tuesday,False,1
rahul,2025-05-31 13:49:16,local,rahul-laptop,203.0.113.45,2820,13,Saturday,True,1
ritu,2025-06-01 17:53:16,local,rohit-laptop,198.51.100.22,9956,17,Sunday,True,1
rajat,2025-05-31 02:01:16,ssh,rajat-laptop,10.0.0.12,1508,2,Saturday,True,1
neha,2025-06-17 06:48:16,sso,neha-laptop,203.0.113.45,8763,6,Tuesday,False,1
rohit,2025-06-08 17:03:16,local,rohit-laptop,203.0.113.45,4521,17,Sunday,True,1
vikram,2025-06-13 21:52:16,sso,vikram-laptop,198.51.100.22,6965,21,Friday,False,1
preeti,2025-06-09 03:17:16,sso,preeti-laptop,10.0.0.12,12138,3,Monday,False,1
rohit,2025-05-27 02:32:16,sso,rohit-laptop,172.16.5.9,8328,2,Tuesday,False,1
neha,2025-06-09 10:00:16,local,neha-laptop,10.0.0.12,3268,10,Monday,False,0
swati,2025-06-02 20:05:16,local,priya-laptop,192.168.1.5,5328,20,Monday,False,1
vikram,2025-05-28 13:29:16,local,vikram-laptop,203.0.113.45,6667,13,Wednesday,False,1
vikram,2025-05-30 05:43:16,ssh,vikram-laptop,172.16.5.9,10120,5,Friday,False,1
ritu,2025-06-24 01:24:16,local,ritu-laptop,10.0.0.12,12513,1,Tuesday,False,1
meena,2025-06-10 22:20:16,ssh,manish-laptop,10.0.0.12,6959,22,Tuesday,False,1
rahul,2025-05-25 01:10:16,local,rahul-laptop,172.16.5.9,2105,1,Sunday,True,1
swati,2025-06-13 07:27:16,local,swati-laptop,198.51.100.22,2046,7,Friday,False,1
vikram,2025-05-31 14:10:16,local,vikram-laptop,198.51.100.22,6326,14,Saturday,True,1
priya,2025-05-31 06:12:16,local,priya-laptop,198.51.100.22,13059,6,Saturday,True,1
swati,2025-05-27 08:39:16,local,kiran-laptop,10.0.0.12,415,8,Tuesday,False,1
sneha,2025-06-08 11:29:16,vpn,sneha-laptop,192.168.1.5,9780,11,Sunday,True,0
varun,2025-06-23 19:24:16,local,varun-laptop,192.168.1.5,4712,19,Monday,False,0
kiran,2025-06-09 07:42:16,local,kiran-laptop,198.51.100.22,8208,7,Monday,False,1
varun,2025-05-30 11:50:16,ssh,varun-laptop,10.0.0.12,5309,11,Friday,False,0
meena,2025-05-31 19:43:16,sso,meena-laptop,192.168.1.5,1030,19,Saturday,True,0
sneha,2025-05-30 17:44:16,sso,sneha-laptop,10.0.0.12,12345,17,Friday,False,1
priya,2025-06-24 07:27:16,ssh,priya-laptop,198.51.100.22,5613,7,Tuesday,False,1
sneha,2025-06-04 15:21:16,local,sneha-laptop,10.0.0.12,5428,15,Wednesday,False,0
rajat,2025-05-24 17:38:16,vpn,rajat-laptop,172.16.5.9,11394,17,Saturday,True,1
meena,2025-05-31 06:35:16,ssh,meena-laptop,172.16.5.9,8453,6,Saturday,True,1
meena,2025-06-09 08:22:16,vpn,meena-laptop,198.51.100.22,7019,8,Monday,False,1
simar,2025-05-26 15:16:16,local,simar-laptop,203.0.113.45,7101,15,Monday,False,1
neha,2025-06-24 04:06:16,local,neha-laptop,192.168.1.5,12291,4,Tuesday,False,1
priya,2025-06-18 16:33:16,local,priya-laptop,10.0.0.12,594,16,Wednesday,False,0
arjun,2025-05-27 14:12:16,ssh,arjun-laptop,10.0.0.12,3861,14,Tuesday,False,0
deepa,2025-06-09 17:28:16,local,deepa-laptop,10.0.0.12,229,17,Monday,False,0
rahul,2025-06-24 01:14:16,sso,rahul-laptop,10.0.0.12,9539,1,Tuesday,False,1
ankita,2025-06-19 20:39:16,local,ankita-laptop,10.0.0.12,4286,20,Thursday,False,0
arjun,2025-06-06 14:51:16,local,arjun-laptop,203.0.113.45,13217,14,Friday,False,1
meena,2025-06-20 09:23:16,vpn,meena-laptop,172.16.5.9,4861,9,Friday,False,0
rahul,2025-06-18 13:06:16,local,rahul-laptop,203.0.113.45,9551,13,Wednesday,False,1
rajat,2025-06-04 19:22:16,sso,preeti-laptop,192.168.1.5,2838,19,Wednesday,False,1
yash,2025-06-01 00:37:16,vpn,rohit-laptop,198.51.100.22,6554,0,Sunday,True,1
yash,2025-05-30 23:18:16,local,yash-laptop,10.0.0.12,659,23,Friday,False,1
ankita,2025-06-17 15:52:16,local,ankita-laptop,198.51.100.22,306,15,Tuesday,False,1
rahul,2025-06-18 13:40:16,ssh,rahul-laptop,192.168.1.5,8952,13,Wednesday,False,0
ankita,2025-06-03 22:52:16,sso,ankita-laptop,203.0.113.45,11594,22,Tuesday,False,1
ritu,2025-05-30 03:50:16,ssh,ritu-laptop,203.0.113.45,291,3,Friday,False,1
ritu,2025-06-17 15:02:16,local,ritu-laptop,198.51.100.22,4935,15,Tuesday,False,1
varun,2025-06-22 09:41:16,local,varun-laptop,192.168.1.5,5538,9,Sunday,True,0
vikram,2025-06-08 13:12:16,ssh,varun-laptop,172.16.5.9,6623,13,Sunday,True,1
rohit,2025-06-14 03:26:16,local,rohit-laptop,192.168.1.5,699,3,Saturday,True,1
simar,2025-05-29 06:29:16,local,simar-laptop,198.51.100.22,11277,6,Thursday,False,1
meena,2025-06-13 03:33:16,sso,meena-laptop,172.16.5.9,2458,3,Friday,False,1
neha,2025-06-10 08:06:16,local,neha-laptop,203.0.113.45,8453,8,Tuesday,False,1
kiran,2025-05-30 03:51:16,local,kiran-laptop,203.0.113.45,2805,3,Friday,False,1
yash,2025-06-14 18:55:16,local,yash-laptop,10.0.0.12,3000,18,Saturday,True,0
meena,2025-06-21 06:02:16,ssh,meena-laptop,10.0.0.12,879,6,Saturday,True,1
priya,2025-06-15 21:07:16,ssh,priya-laptop,172.16.5.9,3250,21,Sunday,True,0
varun,2025-06-14 11:53:16,local,varun-laptop,192.168.1.5,6067,11,Saturday,True,0
sneha,2025-06-05 22:19:16,local,sneha-laptop,203.0.113.45,10136,22,Thursday,False,1
deepa,2025-05-28 10:48:16,local,ritu-laptop,172.16.5.9,13459,10,Wednesday,False,1
varun,2025-06-07 08:59:16,local,varun-laptop,198.51.100.22,7926,8,Saturday,True,1
priya,2025-05-31 08:50:16,local,priya-laptop,172.16.5.9,5527,8,Saturday,True,1
simar,2025-06-09 10:51:16,ssh,simar-laptop,10.0.0.12,10583,10,Monday,False,0
priya,2025-06-10 20:38:16,local,priya-laptop,10.0.0.12,5578,20,Tuesday,False,0
rohit,2025-06-22 20:48:16,vpn,rohit-laptop,192.168.1.5,4945,20,Sunday,True,0
ritu,2025-06-17 13:21:16,ssh,ritu-laptop,10.0.0.12,5705,13,Tuesday,False,0
rahul,2025-06-07 04:49:16,vpn,rahul-laptop,192.168.1.5,3711,4,Saturday,True,1
yash,2025-06-02 19:45:16,sso,yash-laptop,203.0.113.45,14326,19,Monday,False,1
vikram,2025-06-16 16:04:16,local,vikram-laptop,192.168.1.5,13909,16,Monday,False,1
arjun,2025-06-22 13:29:16,local,arjun-laptop,10.0.0.12,1390,13,Sunday,True,0
rajat,2025-06-14 07:37:16,ssh,rajat-laptop,192.168.1.5,3445,7,Saturday,True,1
anil,2025-06-05 14:56:16,local,anil-laptop,203.0.113.45,2792,14,Thursday,False,1
rajat,2025-06-20 06:45:16,sso,rajat-laptop,172.16.5.9,8893,6,Friday,False,1
arjun,2025-05-31 03:15:16,local,arjun-laptop,172.16.5.9,1855,3,Saturday,True,1
yash,2025-06-23 11:56:16,ssh,yash-laptop,203.0.113.45,5895,11,Monday,False,1
meena,2025-06-18 23:09:16,local,meena-laptop,203.0.113.45,9127,23,Wednesday,False,1
vikram,2025-05-27 05:39:16,vpn,vikram-laptop,10.0.0.12,7638,5,Tuesday,False,1
preeti,2025-06-06 17:13:16,vpn,preeti-laptop,172.16.5.9,1034,17,Friday,False,0
ankita,2025-06-22 15:29:16,local,ankita-laptop,172.16.5.9,10759,15,Sunday,True,0
rohit,2025-06-23 05:36:16,local,rohit-laptop,192.168.1.5,7910,5,Monday,False,1
meena,2025-06-13 08:53:16,local,varun-laptop,192.168.1.5,5810,8,Friday,False,1
sneha,2025-06-09 05:13:16,local,sneha-laptop,198.51.100.22,14385,5,Monday,False,1
vikram,2025-05-24 14:01:16,local,vikram-laptop,203.0.113.45,12234,14,Saturday,True,1
anil,2025-06-12 03:03:16,local,anil-laptop,192.168.1.5,8938,3,Thursday,False,1
vikram,2025-05-31 00:09:16,vpn,vikram-laptop,172.16.5.9,245,0,Saturday,True,1
anil,2025-05-31 10:12:16,ssh,anil-laptop,10.0.0.12,13451,10,Saturday,True,1
deepa,2025-06-17 03:13:16,local,deepa-laptop,198.51.100.22,6148,3,Tuesday,False,1
rohit,2025-05-29 22:56:16,local,rohit-laptop,172.16.5.9,2544,22,Thursday,False,1
vikram,2025-06-23 18:31:16,local,vikram-laptop,10.0.0.12,3150,18,Monday,False,0
rohit,2025-05-29 05:18:16,local,rohit-laptop,198.51.100.22,11048,5,Thursday,False,1
ritu,2025-06-13 10:36:16,vpn,ritu-laptop,203.0.113.45,6506,10,Friday,False,1
arjun,2025-05-25 21:26:16,ssh,arjun-laptop,10.0.0.12,7409,21,Sunday,True,0
neha,2025-06-19 15:21:16,local,rahul-laptop,192.168.1.5,259,15,Thursday,False,1
meena,2025-05-30 02:55:16,sso,meena-laptop,10.0.0.12,620,2,Friday,False,1
deepa,2025-06-05 05:38:16,local,deepa-laptop,198.51.100.22,1093,5,Thursday,False,1
meena,2025-05-26 01:45:16,sso,meena-laptop,172.16.5.9,7750,1,Monday,False,1
neha,2025-06-07 05:21:16,local,neha-laptop,10.0.0.12,1558,5,Saturday,True,1
ankita,2025-06-21 06:50:16,ssh,ankita-laptop,192.168.1.5,2521,6,Saturday,True,1
rajat,2025-05-30 10:41:16,ssh,rajat-laptop,192.168.1.5,13137,10,Friday,False,1
simar,2025-06-07 21:24:16,local,simar-laptop,203.0.113.45,12865,21,Saturday,True,1
deepa,2025-06-05 19:46:16,local,deepa-laptop,192.168.1.5,8060,19,Thursday,False,0
manish,2025-05-26 23:22:16,local,manish-laptop,192.168.1.5,3641,23,Monday,False,1
arjun,2025-05-31 08:21:16,local,arjun-laptop,10.0.0.12,2535,8,Saturday,True,1
meena,2025-06-12 05:47:16,local,meena-laptop,10.0.0.12,7322,5,Thursday,False,1
meena,2025-05-25 02:02:16,local,meena-laptop,172.16.5.9,13187,2,Sunday,True,1
rajat,2025-05-27 09:54:16,local,rajat-laptop,172.16.5.9,998,9,Tuesday,False,0
varun,2025-06-08 15:54:16,local,varun-laptop,198.51.100.22,12880,15,Sunday,True,1
sneha,2025-06-01 16:14:16,vpn,sneha-laptop,10.0.0.12,9171,16,Sunday,True,0
rohit,2025-05-28 15:51:16,local,rohit-laptop,10.0.0.12,6587,15,Wednesday,False,0
rohit,2025-05-27 01:12:16,local,rohit-laptop,198.51.100.22,3358,1,Tuesday,False,1
neha,2025-06-18 06:28:16,local,neha-laptop,203.0.113.45,8349,6,Wednesday,False,1
kiran,2025-06-05 02:47:16,local,kiran-laptop,10.0.0.12,13037,2,Thursday,False,1
sneha,2025-05-30 13:14:16,sso,anil-laptop,10.0.0.12,1219,13,Friday,False,1
preeti,2025-06-06 14:55:16,local,preeti-laptop,192.168.1.5,11340,14,Friday,False,1
priya,2025-06-19 14:16:16,vpn,priya-laptop,10.0.0.12,2730,14,Thursday,False,1
manish,2025-06-17 17:21:16,local,manish-laptop,198.51.100.22,9568,17,Tuesday,False,1
ankita,2025-06-14 18:19:16,local,ankita-laptop,203.0.113.45,9135,18,Saturday,True,1
meena,2025-06-07 15:02:16,ssh,meena-laptop,203.0.113.45,11604,15,Saturday,True,1
ritu,2025-06-03 17:04:16,vpn,ritu-laptop,203.0.113.45,8657,17,Tuesday,False,1
varun,2025-05-24 14:55:16,local,varun-laptop,198.51.100.22,11973,14,Saturday,True,1
deepa,2025-06-16 21:48:16,local,deepa-laptop,198.51.100.22,8630,21,Monday,False,1
sneha,2025-06-18 22:28:16,local,sneha-laptop,203.0.113.45,12766,22,Wednesday,False,1
neha,2025-06-04 07:16:16,local,neha-laptop,10.0.0.12,7673,7,Wednesday,False,1
vikram,2025-05-25 18:24:16,local,vikram-laptop,172.16.5.9,4672,18,Sunday,True,0
sneha,2025-06-09 19:37:16,vpn,sneha-laptop,203.0.113.45,4324,19,Monday,False,1
arjun,2025-05-26 07:51:16,local,arjun-laptop,198.51.100.22,2701,7,Monday,False,1
rajat,2025-06-13 11:37:16,local,rajat-laptop,192.168.1.5,3022,11,Friday,False,0
sneha,2025-05-31 06:05:16,local,sneha-laptop,172.16.5.9,10652,6,Saturday,True,1
anil,2025-06-16 04:19:16,sso,anil-laptop,198.51.100.22,4326,4,Monday,False,1
anil,2025-06-08 07:10:16,local,anil-laptop,172.16.5.9,5051,7,Sunday,True,1
simar,2025-06-03 11:17:16,local,simar-laptop,172.16.5.9,4331,11,Tuesday,False,0
deepa,2025-06-21 19:54:16,local,rohit-laptop,198.51.100.22,474,19,Saturday,True,1
arjun,2025-06-13 04:06:16,sso,arjun-laptop,192.168.1.5,1666,4,Friday,False,1
neha,2025-06-20 23:48:16,local,neha-laptop,172.16.5.9,1470,23,Friday,False,1
simar,2025-05-29 18:25:16,local,simar-laptop,203.0.113.45,3517,18,Thursday,False,1
preeti,2025-06-17 02:10:16,local,preeti-laptop,10.0.0.12,8391,2,Tuesday,False,1
manish,2025-06-01 23:38:16,vpn,manish-laptop,172.16.5.9,5480,23,Sunday,True,1
ritu,2025-06-11 01:07:16,local,ritu-laptop,203.0.113.45,11196,1,Wednesday,False,1
manish,2025-06-03 01:57:16,local,manish-laptop,192.168.1.5,13881,1,Tuesday,False,1
preeti,2025-06-23 22:04:16,local,preeti-laptop,192.168.1.5,10939,22,Monday,False,1
preeti,2025-06-03 13:58:16,ssh,preeti-laptop,192.168.1.5,12623,13,Tuesday,False,1
preeti,2025-05-26 16:31:16,sso,preeti-laptop,10.0.0.12,480,16,Monday,False,0
yash,2025-06-09 02:05:16,local,yash-laptop,192.168.1.5,3903,2,Monday,False,1
yash,2025-06-09 22:43:16,local,yash-laptop,198.51.100.22,99,22,Monday,False,1
ritu,2025-06-14 05:47:16,ssh,ritu-laptop,192.168.1.5,11927,5,Saturday,True,1
simar,2025-05-25 06:13:16,sso,simar-laptop,192.168.1.5,13920,6,Sunday,True,1
sneha,2025-06-09 00:17:16,local,sneha-laptop,198.51.100.22,13309,0,Monday,False,1
priya,2025-06-06 04:06:16,ssh,priya-laptop,172.16.5.9,8307,4,Friday,False,1
ritu,2025-06-21 19:40:16,local,ritu-laptop,192.168.1.5,5205,19,Saturday,True,0
kiran,2025-06-01 10:25:16,vpn,kiran-laptop,203.0.113.45,2073,10,Sunday,True,1
ritu,2025-06-15 05:56:16,local,ritu-laptop,192.168.1.5,7311,5,Sunday,True,1
vikram,2025-06-09 19:07:16,local,vikram-laptop,203.0.113.45,8954,19,Monday,False,1
ankita,2025-06-24 09:42:16,ssh,ankita-laptop,172.16.5.9,3228,9,Tuesday,False,0
manish,2025-06-05 03:34:16,local,manish-laptop,203.0.113.45,10145,3,Thursday,False,1
rahul,2025-06-10 16:02:16,vpn,rahul-laptop,172.16.5.9,11449,16,Tuesday,False,1
arjun,2025-05-30 12:49:16,local,rahul-laptop,172.16.5.9,9131,12,Friday,False,1
sneha,2025-06-07 03:36:16,local,sneha-laptop,192.168.1.5,9248,3,Saturday,True,1
manish,2025-06-14 16:15:16,local,manish-laptop,172.16.5.9,3674,16,Saturday,True,0
manish,2025-05-25 13:27:16,sso,manish-laptop,192.168.1.5,9417,13,Sunday,True,0
meena,2025-06-04 14:37:16,local,meena-laptop,192.168.1.5,13346,14,Wednesday,False,1
kiran,2025-06-20 23:43:16,local,kiran-laptop,10.0.0.12,376,23,Friday,False,1
manish,2025-05-28 11:33:16,local,manish-laptop,203.0.113.45,6860,11,Wednesday,False,1
simar,2025-06-17 02:02:16,local,simar-laptop,198.51.100.22,1892,2,Tuesday,False,1
ankita,2025-06-08 04:04:16,local,ankita-laptop,192.168.1.5,2825,4,Sunday,True,1
manish,2025-06-03 22:29:16,vpn,manish-laptop,203.0.113.45,8563,22,Tuesday,False,1
kiran,2025-05-25 23:32:16,local,kiran-laptop,172.16.5.9,8338,23,Sunday,True,1
priya,2025-06-06 12:29:16,local,priya-laptop,203.0.113.45,5209,12,Friday,False,1
rajat,2025-06-16 06:01:16,sso,rajat-laptop,198.51.100.22,12263,6,Monday,False,1
yash,2025-06-02 08:08:16,sso,yash-laptop,10.0.0.12,12810,8,Monday,False,1
anil,2025-05-30 19:55:16,local,anil-laptop,192.168.1.5,11338,19,Friday,False,1
ritu,2025-06-19 18:13:16,ssh,ritu-laptop,198.51.100.22,11719,18,Thursday,False,1
ritu,2025-06-07 10:07:16,local,ritu-laptop,10.0.0.12,3627,10,Saturday,True,0
vikram,2025-06-19 10:56:16,local,vikram-laptop,203.0.113.45,77,10,Thursday,False,1
rajat,2025-05-25 08:44:16,sso,rajat-laptop,198.51.100.22,8349,8,Sunday,True,1
varun,2025-06-06 23:41:16,local,varun-laptop,198.51.100.22,12787,23,Friday,False,1
ritu,2025-06-13 03:56:16,local,ritu-laptop,198.51.100.22,3588,3,Friday,False,1
preeti,2025-06-07 03:37:16,local,preeti-laptop,203.0.113.45,14147,3,Saturday,True,1
rajat,2025-05-30 12:52:16,local,rajat-laptop,172.16.5.9,13287,12,Friday,False,1
manish,2025-06-05 01:18:16,local,manish-laptop,203.0.113.45,13829,1,Thursday,False,1
anil,2025-06-21 07:44:16,local,anil-laptop,203.0.113.45,3143,7,Saturday,True,1
yash,2025-06-08 14:29:16,local,yash-laptop,10.0.0.12,9701,14,Sunday,True,0
meena,2025-06-12 18:38:16,sso,meena-laptop,172.16.5.9,14359,18,Thursday,False,1
manish,2025-05-24 22:07:16,vpn,manish-laptop,203.0.113.45,10276,22,Saturday,True,1
rohit,2025-06-05 17:51:16,local,rohit-laptop,172.16.5.9,8538,17,Thursday,False,0
ritu,2025-06-11 02:28:16,ssh,ritu-laptop,203.0.113.45,12442,2,Wednesday,False,1
neha,2025-05-24 16:05:16,ssh,neha-laptop,203.0.113.45,8330,16,Saturday,True,1
deepa,2025-06-06 19:56:16,local,deepa-laptop,203.0.113.45,209,19,Friday,False,1
